线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
182路,,沪A13735A,0,川沙客运站,19:30,金杨路金口路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:44,74分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:41,20:21,SHMAAS,,,,,19:30,计划发车,A,终点ETA确认/一致估算,是,8,8,77.4,7/14
182路,,沪A66513D,1,金杨路金口路,19:30,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,20:42,73分钟,,,SHMAAS末次终点ETA推算：20:21采样，终点ETA 21分钟,,06:01,20:21,SHMAAS,,,,,19:30,计划发车,C,末次终点ETA兜底,是,7,7,73.6,1/14
182路,,沪A35717D,1,金杨路金口路,19:50,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:05,75分钟,,,20:21采样：该车到重点站唐陆公路川桥路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数42分钟，约±7分钟,7,06:01,20:21,SHMAAS,,,,,19:50,计划发车,B,同车重点站剩余时间,是,8,8,77.4,7/14
182路,,沪A67353D,0,川沙客运站,19:55,金杨路金口路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:02,68分钟,,,20:21采样：该车到重点站唐陆公路龙东大道 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数37分钟，约±7分钟,7,07:11,20:21,SHMAAS,,,,,19:55,计划发车,B,同车重点站剩余时间,是,8,8,76.2,5/14
182路,,沪A55712D,1,金杨路金口路,20:10,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:22,73分钟,,,20:21采样：该车到重点站博兴路东陆路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数56分钟，约±5分钟,5,06:01,20:21,SHMAAS,,,,,20:10,计划发车,B,同车重点站剩余时间,是,8,8,77.4,7/14
182路,,沪A67983D,1,金杨路金口路,20:30,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:42,72分钟,,,按该车自身同方向、同类时段历史全程时间中位数72分钟估算，约±5分钟,5,06:11,20:21,SHMAAS,,,,,20:30,计划发车,B,同车历史全程时间,是,8,8,78.9,12/14
182路,,沪A13735A,1,金杨路金口路,20:50,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:03,73分钟,,,按该车自身同方向、同类时段历史全程时间中位数73分钟估算，约±5分钟,5,06:41,20:21,SHMAAS,,,,,20:50,计划发车,B,同车历史全程时间,是,8,8,77.4,7/14
182路,,沪A67353D,1,金杨路金口路,21:15,川沙客运站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:26,72分钟,,,按该车自身同方向、同类时段历史全程时间中位数72分钟估算，约±6分钟,6,07:11,20:21,SHMAAS,,,,,21:15,计划发车,B,同车历史全程时间,是,8,8,76.2,5/14
浦东35路,,沪A02316D,0,东高路张杨北路,06:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:33,143分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:01,20:20,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,4,4,140.8,12/31
浦东35路,,沪A70597D,1,康恩路康浦路,06:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:46,156分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:10,SHMAAS,,,,,06:10,计划发车,A,终点ETA确认/一致估算,是,4,4,144.8,19/31
浦东35路,,沪A09172D,0,东高路张杨北路,06:26,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:07,161分钟,,,SHMAAS末次终点ETA推算：09:01采样，终点ETA 6分钟,,06:01,19:20,SHMAAS,,,,,06:26,计划发车,B,末次终点ETA兜底,是,4,3,151.3,27/31
浦东35路,,沪A95621D,1,康恩路康浦路,06:31,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:58,147分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,16:40,SHMAAS,,,,,06:31,计划发车,A,终点ETA确认/一致估算,是,4,4,130.8,3/31
浦东35路,,沪A11062A,0,东高路张杨北路,06:36,康恩路康浦路,疑似区间车,原方向在全程48%处后消失；随后反向物理轨迹由seq28推进至seq60，推进32站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,18:01,SHMAAS,物理seq31（站名待映射）,07:52,07:57,折返点按重建物理位置seq31映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±4分钟；反向位置物理seq28（站名待映射） ETA 9分钟参与校验,06:36,计划发车,D,待确认,否,3,0,,—/31
浦东35路,,沪A05218D,0,东高路张杨北路,06:41,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:06,145分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:21,20:20,SHMAAS,,,,,06:41,计划发车,A,终点ETA确认/一致估算,是,4,3,142.3,16/31
浦东35路,,沪A90275D,1,康恩路康浦路,06:42,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:25,163分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:01,20:20,SHMAAS,,,,,06:42,计划发车,A,终点ETA确认/一致估算,是,4,4,150.0,25/31
浦东35路,,沪A36993D,1,康恩路康浦路,06:54,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:31,157分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:10,17:01,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,4,4,138.0,8/31
浦东35路,,沪A67672D,0,东高路张杨北路,06:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:36,162分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,19:41,SHMAAS,,,,,06:54,计划发车,A,终点ETA确认/一致估算,是,4,4,141.8,15/31
浦东35路,,沪A51682D,0,东高路张杨北路,07:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:42,156分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,20:20,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,4,4,141.5,14/31
浦东35路,,沪A72873D,1,康恩路康浦路,07:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:54,168分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,19:20,SHMAAS,,,,,07:06,计划发车,A,终点ETA确认/一致估算,是,4,4,141.0,13/31
浦东35路,,沪A67712D,1,康恩路康浦路,07:12,东高路张杨北路,疑似区间车,原方向在全程36%处后消失；随后反向物理轨迹由seq37推进至seq60，推进23站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,19:31,SHMAAS,物理seq24（站名待映射）,08:34,08:42,折返点按重建物理位置seq24映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±8分钟；反向位置浦建路锦绣路 ETA 9分钟参与校验,07:12,计划发车,D,待确认,否,4,2,130.5,2/31
浦东35路,,沪A37823D,0,东高路张杨北路,07:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:53,155分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,19:41,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,4,4,142.5,17/31
浦东35路,,沪A62880D,1,康恩路康浦路,07:18,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:07,169分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,15:40,SHMAAS,,,,,07:18,计划发车,A,终点ETA确认/一致估算,是,3,3,146.0,22/31
浦东35路,,沪A62981D,1,康恩路康浦路,07:24,东高路张杨北路,疑似区间车,原方向在全程38%处后消失；随后反向物理轨迹由seq38推进至seq56，推进18站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:19,20:20,SHMAAS,沪南路高科西路,09:01,09:11,折返点按重建物理位置seq25映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±10分钟；反向位置物理seq38（站名待映射） ETA 8分钟参与校验,07:24,计划发车,D,待确认,否,4,2,145.5,20/31
浦东35路,,沪A37267D,0,东高路张杨北路,07:30,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:59,150分钟,,,SHMAAS末次终点ETA推算：09:50采样，终点ETA 9分钟,,07:01,20:20,SHMAAS,,,,,07:30,计划发车,B,末次终点ETA兜底,是,4,4,138.8,9/31
浦东35路,,沪A57051D,1,康恩路康浦路,07:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:38,189分钟,,,SHMAAS末次终点ETA推算：10:20采样，终点ETA 18分钟,,07:11,20:20,SHMAAS,,,,,07:30,计划发车,B,末次终点ETA兜底,是,5,5,149.0,24/31
浦东35路,,沪A55102D,0,东高路张杨北路,07:42,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:05,143分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,20:10,SHMAAS,,,,,07:42,计划发车,A,终点ETA确认/一致估算,是,4,4,134.5,4/31
浦东35路,,沪A65668D,1,康恩路康浦路,07:42,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:39,177分钟,,,SHMAAS末次终点ETA推算：10:11采样，终点ETA 28分钟,,07:20,20:20,SHMAAS,,,,,07:42,计划发车,C,末次终点ETA兜底,是,4,4,140.5,11/31
浦东35路,,沪A15790A,0,东高路张杨北路,07:54,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:16,142分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:20,20:20,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,4,4,128.8,1/31
浦东35路,,沪A73927D,1,康恩路康浦路,07:54,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:38,165分钟,,,SHMAAS末次终点ETA推算：10:20采样，终点ETA 18分钟,,07:31,20:20,SHMAAS,,,,,07:54,计划发车,B,末次终点ETA兜底,是,4,4,137.2,6/31
浦东35路,,沪A67057D,0,东高路张杨北路,08:06,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:32,146分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:51,20:10,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,4,4,137.8,7/31
浦东35路,,沪A68375D,1,康恩路康浦路,08:06,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:52,166分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,20:20,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,3,3,150.7,26/31
浦东35路,,沪A62217D,1,康恩路康浦路,08:18,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:52,154分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:21,20:10,SHMAAS,,,,,08:18,计划发车,A,终点ETA确认/一致估算,是,4,4,145.5,20/31
浦东35路,,沪A66883D,0,东高路张杨北路,08:18,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:44,146分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,19:41,SHMAAS,,,,,08:18,计划发车,A,终点ETA确认/一致估算,是,3,3,144.3,18/31
浦东35路,,沪A68261D,1,康恩路康浦路,08:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:55,146分钟,,,10:51采样：该车到重点站东葛路东靖路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数3分钟，约±5分钟,5,06:01,20:20,SHMAAS,,,,,08:30,计划发车,B,同车重点站剩余时间,是,3,3,146.0,22/31
浦东35路,,沪A71572D,0,东高路张杨北路,08:30,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,10:55,146分钟,,,SHMAAS末次终点ETA推算：10:40采样，终点ETA 15分钟,,06:01,16:20,SHMAAS,,,,,08:30,计划发车,B,末次终点ETA兜底,是,3,3,135.7,5/31
浦东35路,,沪A68895D,1,康恩路康浦路,08:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,140分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,20:20,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,4,3,139.7,10/31
浦东35路,,沪A70597D,0,东高路张杨北路,08:55,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:11,136分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,20:10,SHMAAS,,,,,08:55,计划发车,A,终点ETA确认/一致估算,是,4,4,144.8,19/31
浦东35路,,沪A02316D,1,康恩路康浦路,09:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:16,136分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:20,SHMAAS,,,,,09:00,计划发车,A,终点ETA确认/一致估算,是,4,4,140.8,12/31
浦东35路,,沪A09172D,1,康恩路康浦路,09:15,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:39,144分钟,,,11:01采样：该车到重点站长岛路张杨北路 ETA 6分钟；叠加该车自身同类时段从该站到终点历史中位数32分钟，约±5分钟,5,06:01,19:20,SHMAAS,,,,,09:15,计划发车,B,同车重点站剩余时间,是,4,3,151.3,27/31
浦东35路,,沪A95621D,0,东高路张杨北路,09:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:22,122分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:40,SHMAAS,,,,,09:20,计划发车,A,终点ETA确认/一致估算,是,4,4,130.8,3/31
浦东35路,,沪A11062A,0,东高路张杨北路,09:24,康恩路康浦路,疑似区间车,原方向在全程38%处后消失；随后反向物理轨迹由seq28推进至seq62，推进34站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,18:01,SHMAAS,白桦路明月路,10:11,,区间折返已由主分类器确认；折返点按重建物理位置seq25映射；现有采样不足以把折返发车时间控制在±10分钟,09:24,计划发车,D,待确认,否,3,0,,—/31
浦东35路,,沪A05218D,1,康恩路康浦路,09:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:38,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,20:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,3,142.3,16/31
浦东35路,,沪A90275D,0,东高路张杨北路,09:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:51,141分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:20,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,4,150.0,25/31
浦东35路,,沪A36993D,0,东高路张杨北路,09:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:51,126分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:10,17:01,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,4,4,138.0,8/31
浦东35路,,沪A67672D,1,康恩路康浦路,09:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:54,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,19:41,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,4,4,141.8,15/31
浦东35路,,沪A51682D,1,康恩路康浦路,10:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:19,139分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,20:20,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,4,4,141.5,14/31
浦东35路,,沪A72873D,0,东高路张杨北路,10:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:10,130分钟,,,SHMAAS末次终点ETA推算：12:01采样，终点ETA 9分钟,,06:40,19:20,SHMAAS,,,,,10:00,计划发车,B,末次终点ETA兜底,是,4,4,141.0,13/31
浦东35路,,沪A37823D,1,康恩路康浦路,10:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:26,131分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,19:41,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,4,4,142.5,17/31
浦东35路,,沪A62880D,0,东高路张杨北路,10:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:38,138分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,15:40,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,3,3,146.0,22/31
浦东35路,,沪A37267D,1,康恩路康浦路,10:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:40,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,20:20,SHMAAS,,,,,10:30,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,9/31
浦东35路,,沪A57051D,0,东高路张杨北路,10:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:45,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,20:20,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,5,5,149.0,24/31
浦东35路,,沪A55102D,1,康恩路康浦路,10:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:51,126分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:40,20:10,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,4,4,134.5,4/31
浦东35路,,沪A65668D,0,东高路张杨北路,10:50,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:52,122分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:20,20:20,SHMAAS,,,,,10:50,计划发车,A,终点ETA确认/一致估算,是,4,4,140.5,11/31
浦东35路,,沪A15790A,1,康恩路康浦路,11:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:04,124分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,20:20,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,4,4,128.8,1/31
浦东35路,,沪A73927D,0,东高路张杨北路,11:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:06,126分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:31,20:20,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,4,4,137.2,6/31
浦东35路,,沪A67057D,1,康恩路康浦路,11:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:32,137分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:51,20:10,SHMAAS,,,,,11:15,计划发车,A,终点ETA确认/一致估算,是,4,4,137.8,7/31
浦东35路,,沪A62217D,0,东高路张杨北路,11:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:26,126分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,20:10,SHMAAS,,,,,11:20,计划发车,A,终点ETA确认/一致估算,是,4,4,145.5,20/31
浦东35路,,沪A71572D,1,康恩路康浦路,11:25,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:35,130分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:20,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,3,3,135.7,5/31
浦东35路,,沪A68895D,0,东高路张杨北路,11:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:45,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:11,20:20,SHMAAS,,,,,11:40,计划发车,A,终点ETA确认/一致估算,是,4,3,139.7,10/31
浦东35路,,沪A95621D,1,康恩路康浦路,11:50,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:56,126分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,16:40,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,4,4,130.8,3/31
浦东35路,,沪A09172D,0,东高路张杨北路,12:05,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,19:20,SHMAAS,,,,,12:05,计划发车,D,证据不足,否,4,3,151.3,27/31
浦东35路,,沪A36993D,1,康恩路康浦路,12:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:32,137分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:10,17:01,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,4,4,138.0,8/31
浦东35路,,沪A67672D,0,东高路张杨北路,12:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:35,125分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:31,19:41,SHMAAS,,,,,12:30,计划发车,A,终点ETA确认/一致估算,是,4,4,141.8,15/31
浦东35路,,沪A92076D,1,康恩路康浦路,12:30,东高路张杨北路,疑似区间车,原方向在全程28%处后消失；随后反向物理轨迹由seq38推进至seq58，推进20站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,10:01,20:20,SHMAAS,物理seq19（站名待映射）,13:06,,区间折返已由主分类器确认；折返点按重建物理位置seq19映射；现有采样不足以把折返发车时间控制在±10分钟,12:30,计划发车,D,待确认,否,1,0,,—/31
浦东35路,,沪A67712D,1,康恩路康浦路,12:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,14:46,126分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,06:51,19:31,SHMAAS,,,,,12:40,计划发车,A,终点ETA确认/一致估算,是,4,2,130.5,2/31
浦东35路,,沪A37823D,0,东高路张杨北路,12:55,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:13,138分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,19:41,SHMAAS,,,,,12:55,计划发车,A,终点ETA确认/一致估算,是,4,4,142.5,17/31
浦东35路,,沪A62981D,1,康恩路康浦路,13:05,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:16,131分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,07:19,20:20,SHMAAS,,,,,13:05,计划发车,A,终点ETA确认/一致估算,是,4,2,145.5,20/31
浦东35路,,沪A55102D,0,东高路张杨北路,13:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:23,123分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,20:10,SHMAAS,,,,,13:20,计划发车,A,终点ETA确认/一致估算,是,4,4,134.5,4/31
浦东35路,,沪A57051D,1,康恩路康浦路,13:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:50,140分钟,,,按该车自身同方向、同类时段历史全程时间中位数140分钟估算，约±8分钟,8,07:11,20:20,SHMAAS,,,,,13:30,计划发车,B,同车历史全程时间,是,5,5,149.0,24/31
浦东35路,,沪A62880D,1,康恩路康浦路,13:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:41,131分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:01,15:40,SHMAAS,,,,,13:30,计划发车,A,终点ETA确认/一致估算,是,3,3,146.0,22/31
浦东35路,,沪A67057D,0,东高路张杨北路,13:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,15:51,126分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:51,20:10,SHMAAS,,,,,13:45,计划发车,A,终点ETA确认/一致估算,是,4,4,137.8,7/31
浦东35路,,沪A73927D,1,康恩路康浦路,13:55,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:08,133分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:31,20:20,SHMAAS,,,,,13:55,计划发车,A,终点ETA确认/一致估算,是,4,4,137.2,6/31
浦东35路,,沪A71572D,0,东高路张杨北路,14:10,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:21,131分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:01,16:20,SHMAAS,,,,,14:10,计划发车,A,终点ETA确认/一致估算,是,3,3,135.7,5/31
浦东35路,,沪A66883D,1,康恩路康浦路,14:20,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:36,136分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,19:41,SHMAAS,,,,,14:20,计划发车,A,终点ETA确认/一致估算,是,3,3,144.3,18/31
浦东35路,,沪A95621D,0,东高路张杨北路,14:35,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,16:43,128分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,16:40,SHMAAS,,,,,14:35,计划发车,A,终点ETA确认/一致估算,是,4,4,130.8,3/31
浦东35路,,沪A70597D,1,康恩路康浦路,14:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:05,140分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:10,SHMAAS,,,,,14:45,计划发车,A,终点ETA确认/一致估算,是,4,4,144.8,19/31
浦东35路,,沪A36993D,0,东高路张杨北路,15:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:12,132分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:10,17:01,SHMAAS,,,,,15:00,计划发车,A,终点ETA确认/一致估算,是,4,4,138.0,8/31
浦东35路,,沪A90275D,1,康恩路康浦路,15:10,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:33,143分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,20:20,SHMAAS,,,,,15:10,计划发车,A,终点ETA确认/一致估算,是,4,4,150.0,25/31
浦东35路,,沪A67712D,0,东高路张杨北路,15:25,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,17:40,135分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,19:31,SHMAAS,,,,,15:25,计划发车,A,终点ETA确认/一致估算,是,4,2,130.5,2/31
浦东35路,,沪A11062A,0,东高路张杨北路,15:35,康恩路康浦路,疑似区间车,原方向在全程49%处后消失；随后反向物理轨迹由seq28推进至seq60，推进32站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,18:01,SHMAAS,物理seq32（站名待映射）,16:32,16:36,折返点按重建物理位置seq32映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±4分钟；反向位置物理seq28（站名待映射） ETA 0分钟参与校验,15:35,计划发车,D,待确认,否,3,0,,—/31
浦东35路,,沪A72873D,1,康恩路康浦路,15:35,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,17:50,135分钟,,,按该车自身同方向、同类时段历史全程时间中位数135分钟估算，约±8分钟,8,06:40,19:20,SHMAAS,,,,,15:35,计划发车,B,同车历史全程时间,是,4,4,141.0,13/31
