线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
浦东35路,,沪A11062A,0,东高路张杨北路,09:24,康恩路康浦路,疑似区间车,原方向在全程38%处后消失；随后反向物理轨迹由seq28推进至seq62，推进34站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,11:31,SHMAAS,白桦路明月路,10:11,,区间折返已由主分类器确认；折返点按重建物理位置seq25映射；现有采样不足以把折返发车时间控制在±10分钟,09:24,计划发车,D,待确认,否,2,0,,—/29
浦东35路,,沪A05218D,1,康恩路康浦路,09:30,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:38,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:21,11:40,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,2,2,136.5,8/29
浦东35路,,沪A90275D,0,东高路张杨北路,09:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:51,141分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,11:40,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,2,2,152.0,24/29
浦东35路,,沪A36993D,0,东高路张杨北路,09:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:51,126分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:10,12:21,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,3,3,139.7,13/29
浦东35路,,沪A67672D,1,康恩路康浦路,09:45,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:54,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,12:21,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,3,3,139.0,10/29
浦东35路,,沪A51682D,1,康恩路康浦路,10:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:19,139分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:40,12:01,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,2,2,147.5,20/29
浦东35路,,沪A72873D,0,东高路张杨北路,10:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:10,130分钟,,,SHMAAS末次终点ETA推算：12:01采样，终点ETA 9分钟,,06:40,12:01,SHMAAS,,,,,10:00,计划发车,B,末次终点ETA兜底,是,2,2,149.0,21/29
浦东35路,,沪A37823D,1,康恩路康浦路,10:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:26,131分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:51,12:21,SHMAAS,,,,,10:15,计划发车,A,终点ETA确认/一致估算,是,3,2,143.0,15/29
浦东35路,,沪A62880D,0,东高路张杨北路,10:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:38,138分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,12:21,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,2,2,153.5,26/29
浦东35路,,沪A37267D,1,康恩路康浦路,10:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:42,133分钟,,,SHMAAS末次终点ETA推算：12:21采样，终点ETA 21分钟,,07:01,12:21,SHMAAS,,,,,10:30,计划发车,C,末次终点ETA兜底,是,2,2,141.5,14/29
浦东35路,,沪A57051D,0,东高路张杨北路,10:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:49,129分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:11,12:21,SHMAAS,,,,,10:40,计划发车,A,终点ETA确认/一致估算,是,2,2,159.0,27/29
浦东35路,,沪A55102D,1,康恩路康浦路,10:45,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:51,126分钟,,,12:21采样：该车到重点站五莲路兰城路 ETA 7分钟；叠加该车自身同类时段从该站到终点历史中位数23分钟，约±5分钟,5,06:40,12:21,SHMAAS,,,,,10:45,计划发车,B,同车重点站剩余时间,是,2,2,134.5,6/29
浦东35路,,沪A65668D,0,东高路张杨北路,10:50,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:51,122分钟,,,12:21采样：该车到重点站康沈路秀沿路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数25分钟，约±5分钟,5,07:20,12:21,SHMAAS,,,,,10:50,计划发车,B,同车重点站剩余时间,是,2,2,149.5,23/29
浦东35路,,沪A15790A,1,康恩路康浦路,11:00,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:03,124分钟,,,12:21采样：该车到重点站金杨路金口路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数41分钟，约±5分钟,5,07:20,12:21,SHMAAS,,,,,11:00,计划发车,B,同车重点站剩余时间,是,2,2,133.0,4/29
浦东35路,,沪A73927D,0,东高路张杨北路,11:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:02,123分钟,,,12:21采样：该车到重点站沪南路御桥路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数36分钟，约±5分钟,5,07:31,12:21,SHMAAS,,,,,11:00,计划发车,B,同车重点站剩余时间,是,2,2,144.0,16/29
浦东35路,,沪A67057D,1,康恩路康浦路,11:15,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:26,132分钟,,,12:21采样：该车到重点站迎春路金松路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数61分钟，约±5分钟,5,06:51,12:21,SHMAAS,,,,,11:15,计划发车,B,同车重点站剩余时间,是,2,2,139.0,10/29
浦东35路,,沪A62217D,0,东高路张杨北路,11:20,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:44,144分钟,,,12:21采样：该车到重点站迎春路长柳路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数81分钟，约±5分钟,5,06:21,12:21,SHMAAS,,,,,11:20,计划发车,B,同车重点站剩余时间,是,2,2,149.0,21/29
浦东35路,,沪A71572D,1,康恩路康浦路,11:25,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:32,127分钟,,,12:21采样：该车到重点站锦绣路花木路 ETA 2分钟；叠加该车自身同类时段从该站到终点历史中位数69分钟，约±6分钟,6,06:01,12:21,SHMAAS,,,,,11:25,计划发车,B,同车重点站剩余时间,是,2,2,136.5,8/29
浦东35路,,沪A68895D,0,东高路张杨北路,11:40,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:51,132分钟,,,按该车自身同方向、同类时段历史全程时间中位数132分钟估算，约±13分钟,13,07:11,11:31,SHMAAS,,,,,11:40,计划发车,C,同车历史全程时间,是,2,2,136.0,7/29
浦东35路,,沪A95621D,1,康恩路康浦路,11:50,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:04,134分钟,,,12:21采样：该车到重点站沪南路华夏西路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数98分钟，约±15分钟,15,06:01,12:21,SHMAAS,,,,,11:50,计划发车,C,同车重点站剩余时间,是,3,3,134.3,5/29
浦东35路,,沪A09172D,0,东高路张杨北路,12:05,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,12:01,SHMAAS,,,,,12:05,计划发车,D,证据不足,否,3,2,152.5,25/29
浦东35路,,沪A36993D,1,康恩路康浦路,12:15,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:30,136分钟,,,12:21采样：该车到重点站关岳路康达路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数124分钟，约±13分钟,13,06:10,12:21,SHMAAS,,,,,12:15,计划发车,C,同车重点站剩余时间,是,3,3,139.7,13/29
浦东35路,,沪A67672D,0,东高路张杨北路,12:30,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:36,126分钟,,,按该车自身同方向、同类时段历史全程时间中位数126分钟估算，约±5分钟,5,06:31,12:21,SHMAAS,,,,,12:30,计划发车,B,同车历史全程时间,是,3,3,139.0,10/29
浦东35路,,沪A92076D,1,康恩路康浦路,12:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:41,132分钟,,,按该车自身同方向、同类时段历史全程时间中位数132分钟估算，约±5分钟,5,10:01,12:21,SHMAAS,,,,,12:30,计划发车,B,同车历史全程时间,是,1,1,132.0,3/29
浦东35路,,沪A67712D,1,康恩路康浦路,12:40,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:50,130分钟,,,按该车自身同方向、同类时段历史全程时间中位数130分钟估算，约±5分钟,5,06:51,12:21,SHMAAS,,,,,12:40,计划发车,B,同车历史全程时间,是,2,1,130.0,1/29
浦东35路,,沪A37823D,0,东高路张杨北路,12:55,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:51,12:21,SHMAAS,,,,,12:55,计划发车,D,证据不足,否,3,2,143.0,15/29
浦东35路,,沪A62981D,1,康恩路康浦路,13:05,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:14,130分钟,,,按该车自身同方向、同类时段历史全程时间中位数130分钟估算，约±7分钟,7,07:19,12:21,SHMAAS,,,,,13:05,计划发车,B,同车历史全程时间,是,2,1,130.0,1/29
浦东78路,,沪A35172D,0,港城路地铁站,06:10,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,07:50,101分钟,,,SHMAAS末次终点ETA推算：07:30采样，终点ETA 20分钟,,06:00,09:31,SHMAAS,,,,,06:10,计划发车,B,末次终点ETA兜底,是,2,2,98.5,16/18
浦东78路,,沪A58633D,0,港城路地铁站,06:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,08:17,112分钟,,,SHMAAS末次终点ETA推算：08:10采样，终点ETA 7分钟,,06:00,12:21,SHMAAS,,,,,06:25,计划发车,B,末次终点ETA兜底,是,4,4,92.2,11/18
浦东78路,,沪A55207D,0,港城路地铁站,06:40,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,08:35,116分钟,,,SHMAAS末次终点ETA推算：08:30采样，终点ETA 5分钟,,06:00,12:21,SHMAAS,,,,,06:40,计划发车,B,末次终点ETA兜底,是,4,4,89.5,8/18
浦东78路,,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,06:40,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:06,86分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,12:21,SHMAAS,,,,,06:40,计划发车,A,终点ETA确认/一致估算,是,4,4,83.2,1/18
浦东78路,,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,06:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:21,91分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,10:40,SHMAAS,,,,,06:50,计划发车,A,终点ETA确认/一致估算,是,3,3,86.3,3/18
浦东78路,,沪A59117D,0,港城路地铁站,06:50,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,08:42,113分钟,,,SHMAAS末次终点ETA推算：08:30采样，终点ETA 12分钟,,06:20,10:20,SHMAAS,,,,,06:50,计划发车,B,末次终点ETA兜底,是,2,2,96.0,14/18
浦东78路,,沪A35616D,0,港城路地铁站,07:00,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,08:49,110分钟,,,同车下一次反向发车08:57，减去该车自身同类时段历史终点停站中位数8分钟，约±7分钟,7,06:30,12:21,SHMAAS,,,,,07:00,计划发车,B,同车反向发车反推,是,4,4,92.2,11/18
浦东78路,,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,07:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:31,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,12:21,SHMAAS,,,,,07:00,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/18
浦东78路,,沪A35591D,0,港城路地铁站,07:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:03,113分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:50,10:40,SHMAAS,,,,,07:10,计划发车,A,终点ETA确认/一致估算,是,2,2,97.0,15/18
浦东78路,,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,07:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,08:59,104分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:50,11:20,SHMAAS,,,,,07:15,计划发车,A,终点ETA确认/一致估算,是,3,3,89.7,9/18
浦东78路,,沪A57022D,0,港城路地铁站,07:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:16,116分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,12:21,SHMAAS,,,,,07:20,计划发车,A,终点ETA确认/一致估算,是,4,4,98.5,16/18
浦东78路,,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,07:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:06,96分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,12:21,SHMAAS,,,,,07:30,计划发车,A,终点ETA确认/一致估算,是,4,3,85.7,2/18
浦东78路,,沪A66391D,0,港城路地铁站,07:30,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:16,106分钟,,,SHMAAS末次终点ETA推算：09:10采样，终点ETA 6分钟,,06:00,12:21,SHMAAS,,,,,07:30,计划发车,B,末次终点ETA兜底,是,4,4,89.0,7/18
浦东78路,,沪A53629D,0,港城路地铁站,07:42,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:16,95分钟,,,08:10采样：该车到重点站金高路万安街 ETA 16分钟；叠加该车自身同类时段从该站到终点历史中位数50分钟，约±5分钟,5,07:18,08:50,SHMAAS,,,,,07:42,计划发车,B,同车重点站剩余时间,是,1,1,95.0,13/18
浦东78路,,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,07:45,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:23,98分钟,,,SHMAAS末次终点ETA推算：09:10采样，终点ETA 13分钟,,06:00,12:21,SHMAAS,,,,,07:45,计划发车,B,末次终点ETA兜底,是,4,4,87.5,4/18
浦东78路,,沪A55150D,0,港城路地铁站,07:54,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:34,100分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,11:10,SHMAAS,,,,,07:54,计划发车,A,终点ETA确认/一致估算,是,2,2,90.0,10/18
浦东78路,,沪A35172D,1,锦带路迎春路（浦东新区办公中心）,08:03,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:39,96分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,09:31,SHMAAS,,,,,08:03,计划发车,A,终点ETA确认/一致估算,是,2,2,98.5,16/18
浦东78路,,沪A57902D,0,港城路地铁站,08:06,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:47,101分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,09:31,SHMAAS,,,,,08:06,计划发车,A,终点ETA确认/一致估算,是,1,1,101.0,18/18
浦东78路,,沪A56630D,0,港城路地铁站,08:18,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:44,86分钟,,,09:40采样：该车到重点站丁香路民生路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数3分钟，约±5分钟,5,06:30,12:21,SHMAAS,,,,,08:18,计划发车,B,同车重点站剩余时间,是,4,4,83.2,1/18
浦东78路,,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,08:19,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:41,82分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,12:21,SHMAAS,,,,,08:16,终点确认到达+2分钟（覆盖计划时间）,A,终点ETA确认/一致估算,是,4,4,92.2,11/18
浦东78路,,沪A36930D,1,锦带路迎春路（浦东新区办公中心）,08:30,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,09:58,88分钟,,,SHMAAS末次终点ETA推算：09:50采样，终点ETA 8分钟,,07:30,09:50,SHMAAS,,,,,08:30,计划发车,B,末次终点ETA兜底,是,1,1,88.0,6/18
浦东78路,,沪A51173D,0,港城路地铁站,08:30,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:53,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,10:40,SHMAAS,,,,,08:30,计划发车,A,终点ETA确认/一致估算,是,3,3,86.3,3/18
浦东78路,,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,08:35,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,09:55,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,12:21,SHMAAS,,,,,08:35,计划发车,A,终点ETA确认/一致估算,是,4,4,89.5,8/18
浦东78路,,沪A36809D,0,港城路地铁站,08:45,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:15,90分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:30,12:21,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/18
浦东78路,,沪A59117D,1,锦带路迎春路（浦东新区办公中心）,08:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:04,79分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:20,10:20,SHMAAS,,,,,08:45,计划发车,A,终点ETA确认/一致估算,是,2,2,96.0,14/18
浦东78路,,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,08:57,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:28,91分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,12:21,SHMAAS,,,,,08:57,计划发车,A,终点ETA确认/一致估算,是,4,4,92.2,11/18
浦东78路,,沪A35186D,0,港城路地铁站,09:05,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:32,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:50,11:20,SHMAAS,,,,,09:05,计划发车,A,终点ETA确认/一致估算,是,3,3,89.7,9/18
浦东78路,,沪A35591D,1,锦带路迎春路（浦东新区办公中心）,09:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:31,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:50,10:40,SHMAAS,,,,,09:10,计划发车,A,终点ETA确认/一致估算,是,2,2,97.0,15/18
浦东78路,,沪A56123D,0,港城路地铁站,09:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:41,81分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,12:21,SHMAAS,,,,,09:20,计划发车,A,终点ETA确认/一致估算,是,4,3,85.7,2/18
浦东78路,,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,09:20,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:51,91分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,07:00,12:21,SHMAAS,,,,,09:20,计划发车,A,终点ETA确认/一致估算,是,4,4,98.5,16/18
浦东78路,,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,09:30,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,10:51,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,12:21,SHMAAS,,,,,09:30,计划发车,A,终点ETA确认/一致估算,是,4,4,89.0,7/18
浦东78路,,沪A52736D,0,港城路地铁站,09:40,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:03,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,12:21,SHMAAS,,,,,09:40,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/18
浦东78路,,沪A55150D,1,锦带路迎春路（浦东新区办公中心）,09:45,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:05,80分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,11:10,SHMAAS,,,,,09:45,计划发车,A,终点ETA确认/一致估算,是,2,2,90.0,10/18
浦东78路,,沪A58633D,0,港城路地铁站,10:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:34,94分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,12:21,SHMAAS,,,,,10:00,计划发车,A,终点ETA确认/一致估算,是,4,4,92.2,11/18
浦东78路,,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,10:10,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:21,71分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:30,12:21,SHMAAS,,,,,10:10,计划发车,A,终点ETA确认/一致估算,是,4,4,83.2,1/18
浦东78路,,沪A51173D,1,锦带路迎春路（浦东新区办公中心）,10:20,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,11:45,85分钟,,,10:40采样：该车到重点站五莲路荷泽路 ETA 7分钟；叠加该车自身同类时段从该站到终点历史中位数58分钟，约±6分钟,6,06:30,10:40,SHMAAS,,,,,10:20,计划发车,B,同车重点站剩余时间,是,3,3,86.3,3/18
浦东78路,,沪A55207D,0,港城路地铁站,10:20,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,11:43,83分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,12:21,SHMAAS,,,,,10:20,计划发车,A,终点ETA确认/一致估算,是,4,4,89.5,8/18
浦东78路,,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,10:35,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:00,85分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,06:30,12:21,SHMAAS,,,,,10:35,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/18
浦东78路,,沪A35186D,1,锦带路迎春路（浦东新区办公中心）,10:45,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,12:03,78分钟,,,11:00采样：该车到重点站五莲路凌河路 ETA 13分钟；叠加该车自身同类时段从该站到终点历史中位数50分钟，约±5分钟,5,06:50,11:20,SHMAAS,,,,,10:45,计划发车,B,同车重点站剩余时间,是,3,3,89.7,9/18
浦东78路,,沪A35616D,0,港城路地铁站,10:45,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:12,87分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,12:21,SHMAAS,,,,,10:45,计划发车,A,终点ETA确认/一致估算,是,4,4,92.2,11/18
浦东78路,,沪A56123D,1,锦带路迎春路（浦东新区办公中心）,11:00,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:20,80分钟,,,SHMAAS多次终点ETA一致估算，约±5分钟,5,07:00,12:21,SHMAAS,,,,,11:00,计划发车,A,终点ETA确认/一致估算,是,4,3,85.7,2/18
浦东78路,,沪A57022D,0,港城路地铁站,11:10,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:52,102分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:00,12:21,SHMAAS,,,,,11:10,计划发车,A,终点ETA确认/一致估算,是,4,4,98.5,16/18
浦东78路,,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,11:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:50,85分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,12:21,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,4,4,87.5,4/18
浦东78路,,沪A66391D,0,港城路地铁站,11:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:06,91分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,12:21,SHMAAS,,,,,11:35,计划发车,A,终点ETA确认/一致估算,是,4,4,89.0,7/18
浦东78路,,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,11:50,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:11,81分钟,,,12:21采样：该车到重点站金高路行泰路 ETA 13分钟；叠加该车自身同类时段从该站到终点历史中位数37分钟，约±5分钟,5,06:00,12:21,SHMAAS,,,,,11:50,计划发车,B,同车重点站剩余时间,是,4,4,92.2,11/18
浦东78路,,沪A56630D,0,港城路地铁站,12:00,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:29,90分钟,,,12:21采样：该车到重点站杨高北路航津路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数65分钟，约±5分钟,5,06:30,12:21,SHMAAS,,,,,12:00,计划发车,B,同车重点站剩余时间,是,4,4,83.2,1/18
浦东78路,,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,12:15,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:33,79分钟,,,12:21采样：该车到重点站五莲路凌河路 ETA 24分钟；叠加该车自身同类时段从该站到终点历史中位数49分钟，约±5分钟,5,06:00,12:21,SHMAAS,,,,,12:15,计划发车,B,同车重点站剩余时间,是,4,4,89.5,8/18
浦东78路,,沪A36809D,0,港城路地铁站,12:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:48,84分钟,,,按该车自身同方向、同类时段历史全程时间中位数84分钟估算，约±8分钟,8,06:30,12:21,SHMAAS,,,,,12:25,计划发车,B,同车历史全程时间,是,4,4,87.5,4/18
浦东78路,,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,12:40,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:01,81分钟,,,按该车自身同方向、同类时段历史全程时间中位数81分钟估算，约±5分钟,5,06:30,12:21,SHMAAS,,,,,12:40,计划发车,B,同车历史全程时间,是,4,4,92.2,11/18
浦东78路,,沪A56123D,0,港城路地铁站,12:50,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:00,12:21,SHMAAS,,,,,12:50,计划发车,D,证据不足,否,4,3,85.7,2/18
